date,id,temperature,high_temperature,low_temperature,precipitation,hours_of_sunlight,global_irradiance,deepest_snow,amount_of_snowfall,wind_velocity,humidity,atmospheric_pressure,degree_of_cloudiness,weather_06-18,weather_18-06
2015-06-05,kumagaya,17.8,22.0,13.9,25.0,2.1,,0.0,0.0,2.0,55.0,1006.7,10.0,曇後一時雨,雨
2015-06-06,kumagaya,18.8,25.0,14.0,8.0,4.5,,0.0,0.0,2.4,73.0,1005.4,6.7,晴時々曇,晴時々薄曇
2015-06-07,kumagaya,20.6,27.5,14.5,0.0,10.6,,0.0,0.0,2.9,56.0,1014.8,6.7,晴後薄曇,薄曇後一時晴
2015-06-08,kumagaya,20.9,27.6,15.0,1.0,5.7,,0.0,0.0,2.8,65.0,1013.4,10.0,曇,雨一時曇
2015-06-09,kumagaya,20.5,23.4,16.2,21.0,0.4,,0.0,0.0,2.5,79.0,1000.6,10.0,曇一時雨,薄曇一時晴
2015-06-10,kumagaya,24.0,30.7,17.0,0.0,12.3,,0.0,0.0,2.7,56.0,1004.4,4.3,晴一時薄曇,晴後薄曇
2015-06-11,kumagaya,24.1,30.2,18.9,0.0,7.6,,0.0,0.0,2.4,61.0,1006.1,10.0,薄曇,薄曇後雨
2015-06-12,kumagaya,22.6,25.4,20.5,5.5,0.5,,0.0,0.0,1.5,80.0,1001.5,10.0,雨後曇,曇
2015-06-13,kumagaya,25.8,32.3,21.2,0.0,7.6,,0.0,0.0,2.5,65.0,1005.3,10.0,薄曇一時晴,曇欠q々雨、雷を伴う
2015-06-14,kumagaya,23.8,27.2,20.4,0.0,0.5,,0.0,0.0,1.9,71.0,1006.2,10.0,曇,曇後一時晴
2015-06-15,kumagaya,25.6,32.9,19.3,2.0,11.4,,0.0,0.0,2.5,62.0,1004.4,7.7,薄曇一時晴、雷を伴う,薄曇一時雨、雷を伴う
2015-06-16,kumagaya,23.1,28.9,19.7,51.5,2.6,,0.0,0.0,1.8,77.0,1002.1,10.0,曇後一時大雨、雷を伴う,雨後一時曇、雷を伴う
2015-06-17,kumagaya,21.0,25.5,19.6,22.5,0.7,,0.0,0.0,1.9,88.0,1003.2,10.0,雨時々曇,雨一時曇
2015-06-18,kumagaya,20.6,24.4,18.7,15.5,0.0,,0.0,0.0,3.0,88.0,1007.6,10.0,曇時々雨,曇時々雨
2015-06-19,kumagaya,18.9,21.0,17.9,7.0,0.0,,0.0,0.0,2.1,89.0,1005.8,10.0,雨一時曇,曇時々雨一時晴
2015-06-20,kumagaya,21.7,27.8,16.9,5.5,7.9,,0.0,0.0,1.9,72.0,1005.0,9.0,晴後曇,雨後曇
2015-06-21,kumagaya,21.1,24.2,18.4,0.0,0.1,,0.0,0.0,1.7,80.0,1006.9,10.0,曇時々雨,曇
2015-06-22,kumagaya,23.4,28.4,19.0,0.0,5.4,,0.0,0.0,2.1,68.0,1008.4,10.0,曇一時晴,薄曇
2015-06-23,kumagaya,23.2,29.6,18.8,45.0,4.3,,0.0,0.0,2.2,74.0,1008.5,10.0,曇一時晴,大雨時々曇後晴、雷を伴う
2015-06-24,kumagaya,24.3,30.7,18.0,0.0,11.7,,0.0,0.0,2.4,68.0,1006.6,2.3,晴,晴後曇
2015-06-25,kumagaya,25.1,30.6,21.3,0.0,8.2,,0.0,0.0,2.7,68.0,1004.9,9.0,薄曇時々晴,晴後曇
2015-06-26,kumagaya,22.3,25.7,20.4,15.0,0.0,,0.0,0.0,2.2,84.0,1001.4,10.0,曇後雨,雨欠q々曇
2015-06-27,kumagaya,21.8,24.7,20.2,3.0,0.2,,0.0,0.0,1.5,93.0,993.7,10.0,雨欠q々曇,曇後晴
2015-06-28,kumagaya,23.7,31.2,18.6,0.0,12.1,,0.0,0.0,3.3,59.0,997.5,5.3,晴後一時曇,曇一時晴
2015-06-29,kumagaya,22.1,28.3,17.5,0.0,7.7,,0.0,0.0,2.7,64.0,1005.9,5.7,晴時々曇,曇時々晴
2015-06-30,kumagaya,22.3,25.9,19.0,0.0,0.5,,0.0,0.0,2.0,71.0,1001.8,10.0,曇,曇後雨
2015-07-01,kumagaya,20.5,22.6,18.8,11.5,0.0,,0.0,0.0,2.0,91.0,991.4,10.0,雨後曇,曇
2015-07-02,kumagaya,22.3,25.2,19.7,0.0,0.3,,0.0,0.0,1.2,86.0,998.3,10.0,曇一時雨,曇後雨
2015-07-03,kumagaya,21.9,23.8,21.1,27.0,0.0,,0.0,0.0,1.5,94.0,1002.2,10.0,雨後一時曇,雨時々曇
2015-07-04,kumagaya,22.8,25.1,20.9,2.0,0.0,,0.0,0.0,1.5,91.0,1004.7,10.0,曇後雨,雨
2015-07-05,kumagaya,21.4,23.9,19.7,3.0,0.0,,0.0,0.0,1.9,83.0,1007.7,10.0,曇一時雨,曇後雨
2015-07-06,kumagaya,20.1,21.7,19.2,13.5,0.0,,0.0,0.0,1.5,91.0,1009.3,10.0,雨,曇一時雨
2015-07-07,kumagaya,21.7,24.5,19.4,0.5,0.0,,0.0,0.0,1.0,87.0,1009.7,10.0,雨時々曇,雨時々曇
2015-07-08,kumagaya,22.6,26.1,18.9,4.0,0.3,,0.0,0.0,1.5,85.0,1011.4,10.0,雨時々曇,雨後一時曇
2015-07-09,kumagaya,19.9,21.4,18.7,3.5,0.0,,0.0,0.0,1.5,93.0,1013.0,10.0,雨一時曇,曇一時雨、霧を伴う
2015-07-10,kumagaya,24.2,30.9,19.0,0.0,7.7,,0.0,0.0,1.9,77.0,1011.2,4.7,曇後晴、霧を伴う,晴一時曇
2015-07-11,kumagaya,26.6,33.7,20.2,0.0,12.8,,0.0,0.0,2.1,66.0,1008.6,4.0,晴,晴一時薄曇
2015-07-12,kumagaya,28.1,35.0,21.4,0.0,12.9,,0.0,0.0,2.2,64.0,1005.9,10.0,薄曇時々晴,薄曇
2015-07-13,kumagaya,30.4,37.0,23.9,0.0,11.1,,0.0,0.0,2.1,63.0,1002.0,9.0,薄曇一時晴,薄曇後晴
2015-07-14,kumagaya,31.0,37.8,24.6,0.0,13.0,,0.0,0.0,2.7,57.0,1001.0,0.3,快晴,晴
2015-07-15,kumagaya,28.9,35.7,25.1,0.0,11.2,,0.0,0.0,3.5,65.0,1004.0,5.0,晴,曇一時晴後大雨
2015-07-16,kumagaya,24.6,27.2,22.9,159.5,0.0,,0.0,0.0,3.0,93.0,1003.6,10.0,大雨、雷を伴う,曇時々雨
2015-07-17,kumagaya,26.6,32.8,23.3,13.0,1.5,,0.0,0.0,4.2,81.0,1003.1,9.3,雨時々曇一時晴,曇
2015-07-18,kumagaya,25.0,27.9,23.1,2.5,0.3,,0.0,0.0,1.4,88.0,1005.3,10.0,雨一時曇,晴時々曇一時雨
2015-07-19,kumagaya,28.2,36.0,21.9,1.5,10.1,,0.0,0.0,1.9,75.0,1008.1,7.0,晴後曇一時雨,曇
2015-07-20,kumagaya,29.3,34.8,25.6,0.0,7.3,,0.0,0.0,2.0,73.0,1009.7,8.7,晴時々曇,曇後晴
2015-07-21,kumagaya,30.0,36.4,24.5,0.0,10.4,,0.0,0.0,2.2,67.0,1008.2,2.3,晴一時曇,晴
2015-07-22,kumagaya,30.4,37.1,24.7,0.0,13.0,,0.0,0.0,2.4,60.0,1006.5,2.0,快晴,晴一時曇後雨
2015-07-23,kumagaya,28.3,32.7,25.1,3.5,2.1,,0.0,0.0,1.9,75.0,1005.6,10.0,曇一時雨,曇一時雨後晴、雷を伴う
2015-07-24,kumagaya,29.6,35.9,25.6,0.0,7.1,,0.0,0.0,2.3,70.0,1006.3,9.7,曇時々晴,曇一時晴
2015-07-25,kumagaya,30.9,37.1,25.4,0.0,10.5,,0.0,0.0,1.8,67.0,1005.5,10.0,薄曇,薄曇時々晴
2015-07-26,kumagaya,31.9,38.2,26.9,0.0,12.3,,0.0,0.0,2.3,56.0,1006.2,5.7,晴,晴
2015-07-27,kumagaya,31.0,37.1,25.7,0.0,11.4,,0.0,0.0,2.5,60.0,1003.6,7.0,晴一時薄曇,曇一時晴
2015-07-28,kumagaya,29.5,34.9,25.9,0.0,4.2,,0.0,0.0,2.2,69.0,1002.4,7.3,曇一時雨後晴、雷を伴う,曇一時雨
2015-07-29,kumagaya,29.1,34.7,25.7,1.5,5.1,,0.0,0.0,2.6,72.0,1004.0,9.0,曇欠q々晴,曇
2015-07-30,kumagaya,29.1,34.2,25.9,0.0,5.3,,0.0,0.0,2.4,74.0,1005.2,9.7,曇時々晴,晴一時曇
2015-07-31,kumagaya,30.7,37.0,25.2,0.0,10.0,,0.0,0.0,2.0,67.0,1005.6,3.3,晴一時曇,快晴
2015-08-01,kumagaya,31.3,38.3,26.5,0.0,9.5,,0.0,0.0,1.8,65.0,1006.5,6.7,晴後一時曇,曇一時雨後晴
2015-08-02,kumagaya,29.6,37.5,24.4,0.0,10.1,,0.0,0.0,2.6,63.0,1008.3,6.7,晴時々曇、雷を伴う,曇一時雨後晴、雷を伴う
2015-08-03,kumagaya,29.6,36.6,23.1,0.0,11.0,,0.0,0.0,2.1,62.0,1007.7,3.3,晴,晴一時薄曇
2015-08-04,kumagaya,30.8,37.5,26.5,0.0,9.1,,0.0,0.0,2.2,65.0,1006.2,5.7,晴後一時雨、雷を伴う,曇後晴
2015-08-05,kumagaya,30.9,38.0,26.0,0.0,11.8,,0.0,0.0,2.3,62.0,1006.2,2.3,晴,晴
2015-08-06,kumagaya,30.5,38.2,25.5,0.0,9.9,,0.0,0.0,2.1,59.0,1008.9,5.0,晴後一時曇,曇後晴、雷を伴う
2015-08-07,kumagaya,31.7,38.6,26.4,0.0,10.9,,0.0,0.0,2.6,57.0,1010.8,7.0,晴後一時薄曇,曇
2015-08-08,kumagaya,28.5,34.0,25.3,0.0,4.7,,0.0,0.0,2.9,66.0,1010.6,9.3,曇後晴,曇後一時晴
2015-08-09,kumagaya,28.6,34.1,24.7,0.0,11.2,,0.0,0.0,2.5,64.0,1007.7,4.3,晴一時曇,晴後一時曇
2015-08-10,kumagaya,28.8,34.4,24.3,0.0,8.4,,0.0,0.0,2.3,69.0,1005.3,9.7,曇時々晴,曇一時晴
2015-08-11,kumagaya,29.6,35.7,25.3,0.0,8.7,,0.0,0.0,2.3,66.0,1002.4,9.0,曇時々晴,曇後一時雨
2015-08-12,kumagaya,28.9,34.6,25.6,0.0,2.6,,0.0,0.0,2.1,70.0,1001.7,10.0,曇,曇欠q々雨
2015-08-13,kumagaya,27.2,32.6,24.7,0.0,1.8,,0.0,0.0,2.8,77.0,999.5,9.7,曇一時雨,曇時々雨
2015-08-14,kumagaya,25.3,31.0,23.1,21.0,0.6,,0.0,0.0,1.6,86.0,1000.2,9.3,曇時々雨、雷を伴う,曇時々雨
2015-08-15,kumagaya,28.0,34.4,23.5,2.0,8.2,,0.0,0.0,2.1,73.0,1003.8,6.7,晴一時曇,曇時々晴後一時雨
2015-08-16,kumagaya,26.9,33.2,24.0,3.5,3.7,,0.0,0.0,2.5,77.0,1006.2,9.3,曇時々晴,曇一時晴後大雨
2015-08-17,kumagaya,24.7,26.0,23.3,105.0,0.0,,0.0,0.0,2.4,95.0,1004.4,10.0,大雨,曇時々雨後一時晴
2015-08-18,kumagaya,28.6,34.2,23.9,0.0,10.6,,0.0,0.0,1.9,71.0,1004.3,8.7,晴一時曇,曇
2015-08-19,kumagaya,28.5,33.8,25.0,0.0,6.7,,0.0,0.0,2.7,60.0,1008.6,9.3,曇一時晴,曇後一時雨
2015-08-20,kumagaya,25.3,27.0,24.1,1.0,0.1,,0.0,0.0,1.7,83.0,1007.4,10.0,雨時々曇,曇一時雨
2015-08-21,kumagaya,25.6,27.5,23.7,0.0,0.0,,0.0,0.0,1.9,84.0,1003.2,10.0,曇一時雨,曇時々雨
2015-08-22,kumagaya,28.4,33.9,24.3,0.0,5.2,,0.0,0.0,1.9,77.0,998.2,7.3,曇後晴,曇欠q々雨
2015-08-23,kumagaya,25.9,28.8,23.7,0.0,0.3,,0.0,0.0,2.7,76.0,1001.3,10.0,曇,曇
2015-08-24,kumagaya,24.6,28.1,22.0,0.0,0.9,,0.0,0.0,2.5,64.0,1004.7,10.0,曇,曇
2015-08-25,kumagaya,21.1,23.4,18.6,0.5,0.1,,0.0,0.0,2.5,71.0,1008.1,10.0,曇後一時雨,雨一時曇
2015-08-26,kumagaya,19.2,20.7,17.2,29.5,0.0,,0.0,0.0,1.6,95.0,1005.0,10.0,雨,雨後曇
2015-08-27,kumagaya,24.2,29.4,20.4,0.0,4.0,,0.0,0.0,2.2,75.0,1005.8,9.3,曇後晴,曇
2015-08-28,kumagaya,22.5,24.3,20.1,0.0,0.0,,0.0,0.0,1.8,78.0,1009.3,10.0,曇後一時雨,雨時々曇
2015-08-29,kumagaya,20.8,22.6,19.6,7.5,0.0,,0.0,0.0,1.3,91.0,1009.7,10.0,雨後曇,曇後雨
2015-08-30,kumagaya,20.8,21.3,20.0,4.5,0.0,,0.0,0.0,1.4,95.0,1009.1,10.0,雨一時曇,曇時々雨
2015-08-31,kumagaya,22.3,24.6,20.6,3.0,0.0,,0.0,0.0,1.2,90.0,1011.3,10.0,曇時々雨,雨時々曇
2015-09-01,kumagaya,23.0,25.4,21.4,6.0,0.0,,0.0,0.0,1.5,92.0,1010.9,10.0,雨欠q々曇,曇時々雨
2015-09-02,kumagaya,26.2,32.2,21.8,1.5,5.7,,0.0,0.0,1.9,74.0,1006.4,8.7,曇一時雨後晴,曇
2015-09-03,kumagaya,25.1,29.4,23.0,2.5,1.4,,0.0,0.0,1.6,75.0,1008.0,10.0,曇一時雨,曇時々雨
2015-09-04,kumagaya,26.3,32.2,22.2,0.0,8.4,,0.0,0.0,2.0,68.0,1004.0,6.0,晴一時曇,晴後一時曇
2015-09-05,kumagaya,24.8,29.7,20.5,0.0,4.1,,0.0,0.0,2.6,65.0,1007.2,10.0,曇,曇時々雨
2015-09-06,kumagaya,22.8,24.8,21.7,12.5,0.0,,0.0,0.0,1.7,83.0,1004.3,10.0,曇後雨,雨時々曇
2015-09-07,kumagaya,21.3,22.4,19.8,6.5,0.0,,0.0,0.0,1.7,95.0,1003.1,10.0,雨時々曇,雨
2015-09-08,kumagaya,20.1,21.2,19.4,43.0,0.0,,0.0,0.0,1.2,94.0,1009.4,10.0,雨,大雨
2015-09-09,kumagaya,22.1,24.6,19.2,115.5,0.3,,0.0,0.0,3.8,95.0,1004.6,10.0,大雨後一時曇、雷を伴う,曇時々雨
2015-09-10,kumagaya,22.2,23.8,19.9,4.5,0.0,,0.0,0.0,1.8,95.0,1003.9,10.0,雨時々曇,晴一時雨
2015-09-11,kumagaya,24.4,30.5,18.7,0.0,7.7,,0.0,0.0,2.0,69.0,1000.7,6.3,晴,晴後曇
2015-09-12,kumagaya,24.7,30.2,20.5,0.0,6.5,,0.0,0.0,2.1,67.0,1005.5,7.7,晴欠q々曇,曇一時晴
2015-09-13,kumagaya,23.6,26.6,21.1,0.0,1.7,,0.0,0.0,1.2,80.0,1008.0,10.0,曇一時雨,曇
2015-09-14,kumagaya,23.0,26.9,19.7,0.0,2.3,,0.0,0.0,2.2,60.0,1016.1,10.0,曇一時晴,曇
2015-09-15,kumagaya,22.1,27.5,17.8,0.0,7.0,,0.0,0.0,2.0,67.0,1017.4,7.7,晴時々曇,曇
2015-09-16,kumagaya,21.3,24.0,18.8,0.0,0.4,,0.0,0.0,1.5,73.0,1016.5,10.0,曇,雨一時曇
2015-09-17,kumagaya,18.3,19.4,17.0,50.5,0.0,,0.0,0.0,1.5,94.0,1013.0,10.0,大雨,雨、雷を伴う
2015-09-18,kumagaya,20.5,23.1,18.3,5.5,0.2,,0.0,0.0,1.5,90.0,1007.1,10.0,曇時々雨,曇後一時晴
2015-09-19,kumagaya,24.0,30.5,18.4,0.0,9.5,,0.0,0.0,2.5,62.0,1003.7,4.0,晴後一時薄曇,薄曇一時晴
2015-09-20,kumagaya,23.5,28.9,18.4,0.0,9.4,,0.0,0.0,2.6,57.0,1005.7,7.3,晴一時曇,晴時々曇
2015-09-21,kumagaya,22.5,27.8,17.7,0.0,4.6,,0.0,0.0,1.7,68.0,1009.8,10.0,曇一時晴,曇時々晴
2015-09-22,kumagaya,22.8,28.8,18.4,0.0,11.1,,0.0,0.0,1.9,59.0,1013.9,3.7,快晴,曇
2015-09-23,kumagaya,22.2,27.6,17.2,0.0,8.1,,0.0,0.0,2.1,60.0,1013.1,8.0,薄曇時々晴,曇一時晴
2015-09-24,kumagaya,19.1,21.7,16.7,4.0,0.0,,0.0,0.0,1.0,83.0,1009.5,10.0,曇後雨,雨
2015-09-25,kumagaya,17.5,18.3,16.7,23.0,0.0,,0.0,0.0,1.6,95.0,1004.8,10.0,雨,雨欠q々曇
2015-09-26,kumagaya,21.5,25.9,17.5,0.0,2.2,,0.0,0.0,1.4,82.0,1005.6,9.0,曇一時晴,曇後一時雨
2015-09-27,kumagaya,21.8,25.0,20.2,2.5,2.2,,0.0,0.0,1.2,87.0,1008.3,8.0,曇時々晴一時雨,曇時々晴
2015-09-28,kumagaya,23.1,28.8,17.9,0.0,9.5,,0.0,0.0,2.0,63.0,1011.7,5.3,晴,晴後曇
2015-09-29,kumagaya,22.5,27.7,18.1,0.0,9.0,,0.0,0.0,4.1,37.0,1015.0,3.0,晴一時薄曇,晴
2015-09-30,kumagaya,19.6,24.7,14.7,0.0,9.6,,0.0,0.0,3.3,44.0,1018.1,8.3,晴時々薄曇,晴欠q々曇
2015-10-01,kumagaya,17.5,21.3,13.7,2.5,3.7,,0.0,0.0,2.0,74.0,1010.0,9.3,晴後雨時々曇,曇時々雨
2015-10-02,kumagaya,21.9,27.8,16.5,6.5,4.0,,0.0,0.0,3.1,59.0,1001.2,7.0,晴時々曇,曇一時晴
2015-10-03,kumagaya,21.5,27.0,17.2,0.0,6.1,,0.0,0.0,1.8,63.0,1010.8,5.3,曇後晴,晴
2015-10-04,kumagaya,20.6,27.9,14.5,0.0,9.2,,0.0,0.0,2.6,55.0,1016.1,6.7,晴後曇,曇時々雨
2015-10-05,kumagaya,17.0,18.7,15.6,0.0,0.0,,0.0,0.0,1.4,52.0,1019.7,10.0,曇,曇後一時晴
2015-10-06,kumagaya,17.7,22.4,12.8,0.0,6.8,,0.0,0.0,1.9,58.0,1016.1,8.0,晴時々曇,曇
2015-10-07,kumagaya,17.7,23.3,13.7,0.0,10.8,,0.0,0.0,2.8,52.0,1009.1,0.7,晴,快晴
2015-10-08,kumagaya,19.4,24.5,15.9,0.0,10.7,,0.0,0.0,5.3,33.0,999.3,1.3,晴,快晴
2015-10-09,kumagaya,19.8,26.6,13.8,0.0,9.7,,0.0,0.0,2.6,47.0,1003.3,6.0,晴後一時薄曇,晴時々薄曇
2015-10-10,kumagaya,17.7,21.1,13.5,0.0,2.7,,0.0,0.0,1.7,66.0,1009.5,10.0,曇,曇欠q々雨
2015-10-11,kumagaya,17.3,20.5,15.3,2.0,0.7,,0.0,0.0,1.1,85.0,1006.5,10.0,雨後曇,曇後晴
2015-10-12,kumagaya,18.0,24.2,12.8,0.0,10.5,,0.0,0.0,1.7,64.0,1008.1,0.3,快晴,晴
2015-10-13,kumagaya,18.4,25.5,12.0,0.0,10.2,,0.0,0.0,2.4,51.0,1008.7,1.3,晴,晴
2015-10-14,kumagaya,18.1,24.5,12.5,0.0,10.5,,0.0,0.0,2.7,42.0,1014.0,2.7,快晴,晴一時曇
2015-10-15,kumagaya,17.4,23.3,10.7,0.0,9.4,,0.0,0.0,2.2,55.0,1017.2,4.7,晴,曇後雨
2015-10-16,kumagaya,15.7,18.0,14.7,3.5,0.0,,0.0,0.0,1.3,91.0,1017.0,10.0,雨,雨一時曇
2015-10-17,kumagaya,17.7,21.8,15.6,4.5,2.1,,0.0,0.0,1.3,88.0,1015.6,9.7,雨後曇一時晴,曇
2015-10-18,kumagaya,19.3,24.9,15.2,0.0,8.5,,0.0,0.0,1.4,77.0,1013.4,1.3,晴,快晴
2015-10-19,kumagaya,18.6,25.3,13.1,0.0,10.3,,0.0,0.0,2.2,63.0,1013.1,3.3,快晴,曇時々晴
2015-10-20,kumagaya,19.1,25.3,14.2,0.0,9.3,,0.0,0.0,1.9,64.0,1011.2,8.0,薄曇時々晴,曇
2015-10-21,kumagaya,16.6,18.7,13.6,0.0,0.3,,0.0,0.0,1.8,68.0,1015.7,10.0,曇,曇後晴
2015-10-22,kumagaya,16.5,23.1,11.1,0.0,8.4,,0.0,0.0,2.3,71.0,1015.1,6.7,晴後一時曇,曇
2015-10-23,kumagaya,17.3,19.9,15.2,0.0,0.1,,0.0,0.0,1.1,65.0,1016.6,10.0,曇,曇後一時晴
2015-10-24,kumagaya,18.7,24.0,13.8,0.0,9.6,,0.0,0.0,2.0,65.0,1009.0,6.7,晴時々薄曇,晴
2015-10-25,kumagaya,15.1,19.3,11.9,0.0,10.5,,0.0,0.0,5.8,31.0,1012.7,0.0,快晴,快晴
2015-10-26,kumagaya,14.8,21.2,10.4,0.0,10.0,,0.0,0.0,3.3,39.0,1017.2,3.3,晴,曇時々晴
2015-10-27,kumagaya,16.2,22.7,9.6,0.0,9.8,,0.0,0.0,1.7,56.0,1011.1,7.7,晴,曇時々晴
2015-10-28,kumagaya,19.3,27.4,13.9,2.5,7.0,,0.0,0.0,2.4,56.0,1005.6,5.7,晴後一時曇,雨時々曇
2015-10-29,kumagaya,16.5,19.4,14.8,0.5,2.0,,0.0,0.0,1.6,73.0,1012.8,7.7,曇後一時晴,曇後一時晴
2015-10-30,kumagaya,16.3,22.1,12.7,0.0,7.4,,0.0,0.0,2.4,53.0,1013.7,8.7,晴時々薄曇,曇
2015-10-31,kumagaya,12.9,15.0,9.5,0.0,0.5,,0.0,0.0,1.9,58.0,1019.3,10.0,曇,曇後晴
2015-11-01,kumagaya,11.7,17.3,6.2,0.0,9.0,,0.0,0.0,1.6,59.0,1022.2,7.0,晴後薄曇,曇後一時雨
2015-11-02,kumagaya,11.8,13.3,9.5,29.5,0.0,,0.0,0.0,2.0,86.0,1014.7,10.0,雨後一時曇,曇後晴
2015-11-03,kumagaya,15.0,21.5,9.3,0.0,9.8,,0.0,0.0,2.9,59.0,1019.1,1.3,快晴,晴
2015-11-04,kumagaya,13.1,19.9,8.2,0.0,10.2,,0.0,0.0,1.7,63.0,1027.6,0.7,快晴,快晴
2015-11-05,kumagaya,14.0,21.0,7.7,0.0,9.7,,0.0,0.0,1.7,67.0,1023.9,3.0,晴後一時薄曇,薄曇後晴
2015-11-06,kumagaya,15.6,23.2,9.2,0.0,10.0,,0.0,0.0,2.0,63.0,1021.4,0.0,快晴,晴後曇
2015-11-07,kumagaya,15.7,20.9,11.5,0.0,3.3,,0.0,0.0,1.9,71.0,1024.1,10.0,曇,曇一時雨
2015-11-08,kumagaya,14.5,15.3,13.9,19.5,0.0,,0.0,0.0,0.9,92.0,1018.5,10.0,雨,雨後曇一時晴
2015-11-09,kumagaya,16.2,18.5,13.6,0.5,0.8,,0.0,0.0,1.3,88.0,1007.3,10.0,曇後一時雨,曇時々雨
2015-11-10,kumagaya,16.3,18.0,13.4,4.0,0.0,,0.0,0.0,1.6,87.0,1010.9,10.0,雨時々曇,曇時々晴一時雨
2015-11-11,kumagaya,13.8,17.6,10.8,0.0,2.4,,0.0,0.0,1.9,59.0,1022.5,9.7,曇一時晴,曇
2015-11-12,kumagaya,12.2,15.4,10.1,0.0,2.3,,0.0,0.0,1.8,62.0,1028.2,9.7,曇時々晴,曇
2015-11-13,kumagaya,12.5,15.7,8.6,0.5,4.9,,0.0,0.0,1.2,70.0,1027.0,7.7,晴後曇,雨時々曇
2015-11-14,kumagaya,12.2,13.2,11.2,20.5,0.0,,0.0,0.0,1.6,94.0,1019.6,10.0,雨,雨
2015-11-15,kumagaya,16.7,23.3,13.1,2.5,3.0,,0.0,0.0,2.4,76.0,1008.4,3.7,雨時々曇後晴,快晴
2015-11-16,kumagaya,17.6,22.4,14.1,0.0,7.7,,0.0,0.0,3.0,63.0,1016.5,6.7,晴後曇,曇
2015-11-17,kumagaya,16.8,19.7,13.5,2.0,1.2,,0.0,0.0,1.2,84.0,1014.5,10.0,曇後一時雨,雨後曇
2015-11-18,kumagaya,16.0,19.8,13.2,18.5,2.1,,0.0,0.0,1.8,90.0,1012.7,10.0,曇後雨,雨一時曇
2015-11-19,kumagaya,14.0,17.5,11.7,5.0,7.0,,0.0,0.0,2.3,74.0,1014.6,6.7,晴,曇
2015-11-20,kumagaya,13.7,16.6,10.9,0.0,1.6,,0.0,0.0,1.2,75.0,1017.2,9.0,曇一時晴,晴一時曇
2015-11-21,kumagaya,14.4,20.7,8.4,0.0,7.1,,0.0,0.0,2.7,59.0,1019.6,8.7,晴後曇,曇一時晴
2015-11-22,kumagaya,12.1,13.0,10.0,0.0,0.0,,0.0,0.0,1.2,72.0,1025.3,10.0,曇,曇
2015-11-23,kumagaya,12.1,14.0,10.2,0.0,0.0,,0.0,0.0,1.7,83.0,1021.6,10.0,曇時々雨,曇一時雨
2015-11-24,kumagaya,13.6,20.3,9.9,0.0,5.6,,0.0,0.0,3.1,68.0,1011.1,4.7,曇後晴,晴後曇
2015-11-25,kumagaya,8.5,10.5,6.4,4.5,0.0,,0.0,0.0,2.3,68.0,1014.7,10.0,曇,雨一時曇
2015-11-26,kumagaya,8.2,10.6,5.1,11.0,0.0,,0.0,0.0,2.0,90.0,1004.7,10.0,曇時々雨,曇後晴
2015-11-27,kumagaya,9.4,14.6,4.8,0.0,9.5,,0.0,0.0,3.4,47.0,1005.9,0.3,快晴,快晴
2015-11-28,kumagaya,8.9,16.3,2.5,0.0,9.4,,0.0,0.0,2.0,53.0,1016.6,0.7,快晴,晴
2015-11-29,kumagaya,9.2,15.9,2.4,0.0,8.6,,0.0,0.0,1.7,62.0,1021.1,9.0,晴後薄曇,曇
2015-11-30,kumagaya,9.5,13.1,6.0,0.0,1.4,,0.0,0.0,1.5,67.0,1018.1,6.3,曇時々晴,快晴
2015-12-01,kumagaya,10.1,17.0,3.5,0.0,9.4,,0.0,0.0,2.5,54.0,1018.6,2.0,快晴,曇一時晴
2015-12-02,kumagaya,9.4,11.7,6.1,0.0,0.0,,0.0,0.0,1.6,60.0,1020.4,10.0,曇,曇後一時雨
2015-12-03,kumagaya,12.1,19.1,8.0,0.0,3.1,,0.0,0.0,2.5,60.0,999.8,4.7,曇後晴,快晴
2015-12-04,kumagaya,9.4,14.9,3.4,0.0,9.4,,0.0,0.0,3.9,38.0,1000.9,0.7,快晴,快晴
2015-12-05,kumagaya,9.3,17.0,2.5,0.0,9.5,,0.0,0.0,2.2,43.0,1009.2,0.3,快晴,快晴
2015-12-06,kumagaya,9.1,13.3,5.2,0.0,4.5,,0.0,0.0,2.8,44.0,1019.2,9.3,晴後薄曇,薄曇後一時晴
2015-12-07,kumagaya,7.3,12.5,3.0,0.0,9.2,,0.0,0.0,1.5,52.0,1023.4,3.0,快晴,薄曇後晴
2015-12-08,kumagaya,6.2,12.1,1.3,0.0,9.0,,0.0,0.0,1.7,63.0,1025.0,1.0,快晴,晴
2015-12-09,kumagaya,5.6,12.5,-0.2,0.0,8.8,,0.0,0.0,1.5,69.0,1029.1,2.7,晴後一時薄曇,晴時々薄曇
2015-12-10,kumagaya,7.5,11.3,2.4,0.0,2.7,,0.0,0.0,1.3,63.0,1023.5,10.0,曇,雨一時曇
2015-12-11,kumagaya,12.0,19.2,7.0,14.5,1.9,,0.0,0.0,3.6,74.0,998.3,9.7,雨後曇一時晴,曇後晴
2015-12-12,kumagaya,11.8,15.7,8.2,0.0,7.9,,0.0,0.0,2.9,52.0,1016.5,5.0,晴,曇時々晴
2015-12-13,kumagaya,9.6,11.2,8.2,2.5,0.0,,0.0,0.0,1.8,82.0,1016.9,10.0,雨時々曇,曇一時雨
